date,attributedDetailPageViewsClicks14d,attributedPurchases14d,adGroupId,advertiserName,productName,productCategory,productSubcategory,brandHaloAttributedPurchases14d,brandHaloUnitsSold14d,attributedNewToBrandSales14d,attributedAddToCartClicks14d,brandHaloNewToBrandPurchases14d,brandName,marketplace,brandHaloAttributedSales14d,campaignId,brandHaloNewToBrandUnitsSold14d,productAsin,productConversionType,attributedNewToBrandUnitsSold14d,brandHaloAttributedAddToCartClicks14d,attributedNewToBrandPurchases14d,unitsSold14d,productGroup,brandHaloNewToBrandSales14d,publisher,brandHaloDetailPageViewsClicks14d,attributedSales14d
20260303,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Optik Armor für Samsung Galaxy S25 Ultra Hülle mit [Objektivschutz], [Air Cushion Tech] und Anti-Rutsch Design –Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0DJ9VXF5M,Brand Halo,0,0,0,0,Electronics,0,Google Ads,3,0
20260303,1,0,브랜드키워드,Spigen DE Direct,"Spigen Optik Armor für Samsung Galaxy S25 Ultra Hülle mit [Objektivschutz], [Air Cushion Tech] und Anti-Rutsch Design –Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DJ9VXF5M,Promoted,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,경쟁사 키워드,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25, Kompatibel mit MagSafe -Frost Black",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_Competitor_hyomi,0,B0DJ9VXXSQ,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,12_15_04_23_DE_Galaxy S26 시리즈 전품목 통합(EZ Fit Pro CC/AR/PRV/Optik)_GA Search_260225_yeseo,Spigen DE Direct,"Spigen Tough Armor (AI) MagFit für Samsung Galaxy S25 Ultra Hülle mit [Stoßdämpfendes Pad], [verstellbarem Kickstand], MagSafe kompatibel –Gunmetal",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈 전품목 통합(EZ Fit Pro CC/AR/PRV/Optik)_GA Search_260225_yeseo,0,B0DJ9VYX3R,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260303,0,0,디바이스 / 메인,Spigen DE Direct,"Spigen Tough Armor (AI) MagFit für Samsung Galaxy S25 Ultra Hülle mit [Stoßdämpfendes Pad], [verstellbarem Kickstand], MagSafe kompatibel –Gunmetal",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_MainKeyword_hyomi,0,B0DJ9VYX3R,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260303,0,0,Galaxy Main Keyword,Spigen DE Direct,"Spigen Liquid Air für Samsung Galaxy S25 Hülle mit [Stoßdämpfender Schutz], leichtes TPU, Anti-Rutsch Design –Abyss Green",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,DE_S24/S25 series_GA Search,0,B0DJ9VZBCY,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260303,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen Liquid Air für Samsung Galaxy S25 Hülle mit [Stoßdämpfender Schutz], leichtes TPU, Anti-Rutsch Design –Abyss Green",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0DJ9VZBCY,Brand Halo,0,0,0,0,Wireless,0,Instagram,1,0
20260303,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Liquid Air für Samsung Galaxy S25 Hülle mit [Stoßdämpfender Schutz], leichtes TPU, Anti-Rutsch Design –Abyss Green",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0DJ9VZBCY,Brand Halo,0,0,0,0,Wireless,0,Google Ads,2,0
20260303,0,0,디바이스 / 메인,Spigen DE Direct,"Spigen Liquid Air für Samsung Galaxy S25 Hülle mit [Stoßdämpfender Schutz], leichtes TPU, Anti-Rutsch Design –Abyss Green",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_MainKeyword_hyomi,0,B0DJ9VZBCY,Brand Halo,0,1,0,0,Wireless,0,Google Ads,3,0
20260303,0,0,글라스키워드,Spigen DE Direct,"Spigen Liquid Air für Samsung Galaxy S25 Hülle mit [Stoßdämpfender Schutz], leichtes TPU, Anti-Rutsch Design –Abyss Green",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DJ9VZBCY,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260303,0,0,Google Ads_Search_RE,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Neo One",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0DJ9VZBCZ,Brand Halo,0,0,0,0,Electronics,0,Google Adwords,0,0
20260303,0,0,GalaxyS26_DemandGen,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Neo One",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0DJ9VZBCZ,Brand Halo,0,0,0,0,Electronics,0,Google Ads,2,0
20260303,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Neo One",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0DJ9VZBCZ,Brand Halo,0,0,0,0,Electronics,0,Google Ads,2,0
20260303,0,0,디바이스 / 메인,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Neo One",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_MainKeyword_hyomi,0,B0DJ9VZBCZ,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,글라스키워드,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Neo One",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DJ9VZBCZ,Brand Halo,0,0,0,0,Electronics,0,Google Ads,1,0
20260303,0,0,경쟁사 키워드,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Neo One",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_Competitor_hyomi,0,B0DJ9VZBCZ,Brand Halo,0,0,0,0,Electronics,0,Google Ads,1,0
20260303,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Thin Fit MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Abyss Green",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0DJ9W53XJ,Brand Halo,0,0,0,0,Electronics,0,Google Ads,1,0
20260303,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Frost Black",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0DJ9W5PHP,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,디바이스 / 메인,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Frost Black",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_MainKeyword_hyomi,0,B0DJ9W5PHP,Brand Halo,0,0,0,0,Electronics,0,Google Ads,2,0
20260303,0,0,글라스키워드,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Frost Black",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DJ9W5PHP,Brand Halo,0,0,0,0,Electronics,0,Google Ads,3,0
20260303,0,0,경쟁사 키워드,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Frost Black",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_Competitor_hyomi,0,B0DJ9W5PHP,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,GA Search_Pixel10a,Spigen DE Direct,Spigen Liquid Air Hülle Kompatibel mit Google Pixel 9a -Navy Blue,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_09_A_Pixel 10a_GA Search_hyomi,0,B0DJCJ2HW8,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,GA Search_Pixel10a,Spigen DE Direct,Spigen Ultra Hybrid Hülle Kompatibel mit Google Pixel 9a -Crystal Clear,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_09_A_Pixel 10a_GA Search_hyomi,0,B0DJCJ8DG2,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260303,0,0,GA Search_Pixel10a,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 9a, Kompatibel mit MagSafe -ZeroOne Black",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_09_A_Pixel 10a_GA Search_hyomi,0,B0DJCJKHD4,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260303,0,0,GA Search_Pixel10a,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 9a, Kompatibel mit MagSafe -Frost Black",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_09_A_Pixel 10a_GA Search_hyomi,0,B0DJCKKV5X,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260303,0,0,GA Search_Pixel10a,Spigen DE Direct,"Spigen Tough Armor(AI) MagFit Hülle für Google Pixel 9a, Kompatibel mit MagSafe -Navy Blue",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_09_A_Pixel 10a_GA Search_hyomi,0,B0DJCKYGLP,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,GA Search_Pixel10a,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 9a, Kompatibel mit MagSafe -Clear White",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_09_A_Pixel 10a_GA Search_hyomi,0,B0DJCLYK6Q,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260303,0,0,글라스키워드,Spigen DE Direct,"Spigen Glas.tR Slim Schutzfolie kompatibel mit Samsung Galaxy A17, A17 5G, Galaxy A26 5G, Galaxy A16, Galaxy A16 5G, 2 Stück, Kristallklar, Hochauflösend, Kratzfest, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DJG7GTJP,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260303,0,0,Google Ads_Search_RE,Spigen DE Direct,"Spigen für iPhone 16e Hülle Tough Armor (AI) MagFit, Kompatibel mit MagSafe Zubehör -Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0DKGCS8DD,Brand Halo,0,0,0,0,Electronics,0,Google Adwords,2,0
20260303,0,0,Google Ads_Search_RE,Spigen DE Direct,"Spigen Glas.tR EZ Fit Optik Pro Kameraschutz kompatibel mit Samsung Galaxy S25 Ultra, 2 Stück, Schwarz, Individuelle Kameraprotektion, Anti-Kratzer, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0DKM6SDYP,Brand Halo,0,0,0,0,Wireless,0,Google Adwords,2,0
20260303,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Optik Pro Kameraschutz kompatibel mit Samsung Galaxy S25 Ultra, 2 Stück, Schwarz, Individuelle Kameraprotektion, Anti-Kratzer, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0DKM6SDYP,Brand Halo,0,0,0,0,Wireless,0,Google Ads,2,0
20260303,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen NanoPop MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Blueberry Navy",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0DL7NWC79,Brand Halo,0,0,0,0,Electronics,0,Instagram,1,0
20260303,4,0,S26_Announce,Spigen DE Direct,"Spigen NanoPop MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Blueberry Navy",,,0,0,0,0,0,Spigen,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0DL7NWC79,Promoted,0,0,0,0,Electronics,0,Instagram,0,0
20260303,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen NanoPop MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Blueberry Navy",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0DL7NWC79,Brand Halo,0,0,0,0,Electronics,0,Google Ads,1,0
20260303,0,0,글라스키워드,Spigen DE Direct,"Spigen NanoPop MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Blueberry Navy",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DL7NWC79,Brand Halo,0,0,0,0,Electronics,0,Google Ads,1,0
20260303,0,0,경쟁사 키워드,Spigen DE Direct,"Spigen NanoPop MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Blueberry Navy",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_Competitor_hyomi,0,B0DL7NWC79,Brand Halo,0,0,0,0,Electronics,0,Google Ads,3,0
20260303,2,0,S26_Announce,Spigen DE Direct,"Spigen NanoPop MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Black Sesame",,,0,0,0,0,0,Spigen,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0DL85ZHM9,Promoted,0,0,0,0,Electronics,0,Instagram,0,0
20260303,0,0,경쟁사 키워드,Spigen DE Direct,"Spigen NanoPop MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Black Sesame",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_Competitor_hyomi,0,B0DL85ZHM9,Brand Halo,0,0,0,0,Electronics,0,Google Ads,1,0
20260303,0,0,Google Ads_Search_RE,Spigen DE Direct,"Spigen Glas.tR EZ Fit Sichtschutz Schutzfolie kompatibel mit Samsung Galaxy S25 Ultra, 2 Stück, Privacy Schutz, Kratzfest, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0DMXQZJHX,Brand Halo,0,0,0,0,Wireless,0,Google Adwords,0,0
20260303,0,0,12_15_04_23_DE_Galaxy S26 시리즈 Glas.tR EZ Fit Pro PRV 라인업 통합_Facebook_260225_yeseo,Spigen DE Direct,"Spigen Glas.tR EZ Fit Sichtschutz Schutzfolie kompatibel mit Samsung Galaxy S25 Ultra, 2 Stück, Privacy Schutz, Kratzfest, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈_Facebook_260225_yeseo,0,B0DMXQZJHX,Brand Halo,0,0,0,0,Wireless,0,Facebook,1,0
20260303,0,0,디바이스 / 메인,Spigen DE Direct,"Spigen Glas.tR EZ Fit Sichtschutz Schutzfolie kompatibel mit Samsung Galaxy S25 Ultra, 2 Stück, Privacy Schutz, Kratzfest, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_MainKeyword_hyomi,0,B0DMXQZJHX,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260303,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Urban Fit MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0DNH37LC9,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,12_15_04_23_DE_Galaxy S26 시리즈 Glas.tR EZ Fit Optik Pro Black 라인업 통합_Facebook_260225_yeseo,Spigen DE Direct,"Spigen Valentinus MagFit+ Magnetischer Kartenhalter mit Externem Metallring 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈_Facebook_260225_yeseo,0,B0DNH4PTB1,Brand Halo,0,0,0,0,Electronics,0,Facebook,2,0
20260303,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Valentinus MagFit+ Magnetischer Kartenhalter mit Externem Metallring 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0DNH4PTB1,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,브랜드키워드,Spigen DE Direct,"Spigen Valentinus MagFit+ Magnetischer Kartenhalter mit Externem Metallring 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DNH4PTB1,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,글라스키워드,Spigen DE Direct,"Spigen Valentinus MagFit+ Magnetischer Kartenhalter mit Externem Metallring 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DNH4PTB1,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,12_15_04_23_DE_Galaxy S26 시리즈 Glas.tR EZ Fit Optik Pro Black 라인업 통합_Facebook_260225_yeseo,Spigen DE Direct,"Spigen Ultra Hybrid MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Kristallklar",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈_Facebook_260225_yeseo,0,B0DNH51B79,Brand Halo,0,0,0,0,Electronics,0,Facebook,1,0
20260303,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen Nano Pop MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25-Serie, Z Fold 7 und Google Pixel 10-Serie mit PixelSnap - Orange Beige",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0DNH5X49Q,Brand Halo,0,0,0,0,Electronics,0,Instagram,0,0
20260303,0,0,12_15_04_23_DE_Galaxy S26 시리즈 Glas.tR EZ Fit Optik Pro Black 라인업 통합_Facebook_260225_yeseo,Spigen DE Direct,"Spigen Valentinus MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈_Facebook_260225_yeseo,0,B0DNH742KM,Brand Halo,0,0,0,0,Electronics,0,Facebook,1,0
20260303,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Valentinus MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0DNH742KM,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,디바이스 / 메인,Spigen DE Direct,"Spigen Valentinus MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_MainKeyword_hyomi,0,B0DNH742KM,Brand Halo,0,0,0,0,Electronics,0,Google Ads,1,0
20260303,0,0,브랜드키워드,Spigen DE Direct,"Spigen Valentinus MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DNH742KM,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,글라스키워드,Spigen DE Direct,"Spigen Valentinus MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DNH742KM,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260303,0,0,경쟁사 키워드,Spigen DE Direct,"Spigen Valentinus MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_Competitor_hyomi,0,B0DNH742KM,Brand Halo,0,0,0,0,Electronics,0,Google Ads,1,0
20260303,0,0,경쟁사 키워드,Spigen DE Direct,"Spigen Nano Pop MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25-Serie, Z Fold 7 und Google Pixel 10-Serie mit PixelSnap - Blaubeermarine",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_Competitor_hyomi,0,B0DNH7VSP1,Brand Halo,0,0,0,0,Luggage,0,Google Ads,1,0
20260303,0,0,Google Ads_Search_RE,Spigen DE Direct,"Spigen Modern Fit Titanium Armband Entwickelt für Apple Watch Ultra 3/2/1 49mm, Serie 11/10 46mm und Serie 9/8/7/SE 45mm,44mm - Natural Titanium",1400 Wearables,1410 Smartwatches,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0DNRTVCWP,Brand Halo,0,1,0,0,Wireless,0,Google Adwords,1,0
20260303,0,0,12_15_04_23_DE_Galaxy S26 시리즈 Glas.tR EZ Fit Optik Pro Black 라인업 통합_Facebook_260225_yeseo,Spigen DE Direct,"Spigen Snap Switch Dockkompatible Hülle Mit abnehmbarem magnetischem Spielkartenfach für 6 Spielkarten, 2 SIMs Kompatibel mit Nintendo Switch 2 2025 Case mit Standfunktion Zubehör - Schwarz",00100 Other,00199 Other,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈_Facebook_260225_yeseo,0,B0DP3JF93C,Brand Halo,0,0,0,0,Video games,0,Facebook,1,0
20260303,0,0,12_15_04_23_DE_Galaxy S26 시리즈 Glas.tR EZ Fit Optik Pro Black 라인업 통합_Facebook_260225_yeseo,Spigen DE Direct,"Spigen Glas.tR EZ Fit Optik Pro Kameraschutz kompatibel mit iPhone 16e, 2 Stück, Schwarz, Individuelle Kameraprotektion, Anti-Kratzer, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈_Facebook_260225_yeseo,0,B0DP3X6WKY,Brand Halo,0,0,0,0,Wireless,0,Facebook,4,0
20260303,0,0,Google Ads_Search_RE,Spigen DE Direct,Spigen Tough Armor für Samsung Galaxy A56 5G Hülle [Kickstand] Case Handyhülle mit Militärschutz und Kameraschutz Schutzhülle Cover -Matte Black,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0DQ3KTK5Q,Brand Halo,0,0,0,0,Wireless,0,Google Adwords,1,0
