date,newToBrandSalesClicks,viewabilityRate,purchasesClicks,addToListFromViews,detailPageViews,unitsSold,addToCartViews,sales,qualifiedBorrowsFromClicks,qualifiedBorrowsFromViews,newToBrandDetailPageViewClicks,addToListFromClicks,costType,campaignStatus,viewClickThroughRate,campaignBudgetAmount,royaltyQualifiedBorrowsFromClicks,royaltyQualifiedBorrowsFromViews,newToBrandDetailPageViewRate,newToBrandDetailPageViewViews,purchases,campaignId,leadFormOpens,qualifiedBorrows,campaignBudgetCurrencyCode,leads,videoCompleteViews,impressionsViews,salesClicks,videoFirstQuartileViews,unitsSoldClicks,brandedSearches,royaltyQualifiedBorrows,newToBrandECPDetailPageView,newToBrandPurchases,cumulativeReach,brandedSearchesClicks,newToBrandSales,addToList,brandedSearchRate,impressionsFrequencyAverage,linkOuts,newToBrandPurchasesClicks,brandedSearchesViews,addToCartClicks,videoUnmutes,addToCart,videoThirdQuartileViews,addToCartRate,cost,salesPromotedClicks,eCPBrandSearch,newToBrandUnitsSold,impressions,detailPageViewsClicks,purchasesPromotedClicks,eCPAddToCart,newToBrandDetailPageViews,clicks,videoMidpointViews,newToBrandUnitsSoldClicks,campaignName
2026-03-04,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,391851731010740,0,0,EUR,0,0,0,0,0,0,0,0,,0,234311,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_B_GalaxyA/SFE/ETC_EVENT_SD
2026-03-04,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,70.0,0,0,,0,0,425492846853476,0,0,EUR,0,0,0,0,0,0,0,0,,0,134997,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 16_SD_Event_NEW
2026-03-04,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,30.0,0,0,,0,0,353423211689563,0,0,EUR,0,0,0,0,0,0,0,0,,0,7813,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 9/10 Series_Awareness_SD Video_251231
2026-03-04,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,35.0,0,0,,0,0,539259492672172,0,0,EUR,0,0,0,0,0,0,0,0,,0,46318,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S24/S25 Series_Awareness_SD Video_251231
2026-03-04,0,11.17117117117117,0,0,64,0,0,0,0,0,15,0,CPC,ENABLED,161.29032258064515,50.0,0,0,0.06435006435006435,0,0,547132415651697,0,0,EUR,0,1618,2604,0,3321,0,8,0,3.112,0,24134,8,0,0,3.4320034320034316,2.382481326995829,0,0,0,0,0,0,2520,0.0,46.68,0,5.835,0,23310,64,0,,15,42,2782,0,12_11_01_03_A_iPhone All_SD_NTB
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,10.0,0,0,,0,0,346655489542613,0,0,EUR,0,0,0,0,0,0,0,0,,0,99082,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S24 Ultra_device targeting_240122
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,15.0,0,0,,0,0,503483720514010,0,0,EUR,0,0,0,0,0,0,0,0,,0,28557,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_A_Pixel 10 Pro XL_SD_Competitor Targeting_250822
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,20.0,0,0,,0,0,395892497853418,0,0,EUR,0,0,0,0,0,0,0,0,,0,172672,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 10 Pro/10_SD_Competitor Targeting_250822
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,30.0,0,0,,0,0,529678866877902,0,0,EUR,0,0,0,0,0,0,0,0,,0,24592,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro_SD_AMC
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,70.0,0,0,,0,0,436540973639646,0,0,EUR,0,0,0,0,0,0,0,0,,0,30954,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro Max_SD_AMC
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,40.0,0,0,,0,0,537234128262702,0,0,EUR,0,0,0,0,0,0,0,0,,0,337613,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro_SD_Category
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,ARCHIVED,,30.0,0,0,,0,0,527659191025623,0,0,EUR,0,0,0,0,0,0,0,0,,0,18,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_13_02_23_Galaxy Tab S11_RAP_UHP GR_B0FFJWP1Q7_B0FFJGD1S9_chaeeun_250908
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,510827302336360,0,0,EUR,0,0,0,0,0,0,0,0,,0,311507,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro Max_SD_Category
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,20.0,0,0,,0,0,473009281391109,0,0,EUR,0,0,0,0,0,0,0,0,,0,103752,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 9/10 Series_Awareness_SD_250930
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,15.0,0,0,,0,0,359464292824345,0,0,EUR,0,0,0,0,0,0,0,0,,0,56649,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S23/S24/S25 Series_Awareness_SD_251001
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,50.0,0,0,,0,0,490587420079060,0,0,EUR,0,0,0,0,0,0,0,0,,0,57668,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17_SD_Event
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,50.0,0,0,,0,0,305201489303707,0,0,EUR,0,0,0,0,0,0,0,0,,0,80694,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 16_SD_Event
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,80.0,0,0,,0,0,331826307759906,0,0,EUR,0,0,0,0,0,0,0,0,,0,283545,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17_SD_Event_NEW
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,435116855882659,0,0,EUR,0,0,0,0,0,0,0,0,,0,6691,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_A_Common_ALL_25BFCM_SD
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,391851731010740,0,0,EUR,0,0,0,0,0,0,0,0,,0,234311,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_B_GalaxyA/SFE/ETC_EVENT_SD
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,70.0,0,0,,0,0,425492846853476,0,0,EUR,0,0,0,0,0,0,0,0,,0,134997,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 16_SD_Event_NEW
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,30.0,0,0,,0,0,353423211689563,0,0,EUR,0,0,0,0,0,0,0,0,,0,7813,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 9/10 Series_Awareness_SD Video_251231
2026-03-05,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,35.0,0,0,,0,0,539259492672172,0,0,EUR,0,0,0,0,0,0,0,0,,0,46318,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S24/S25 Series_Awareness_SD Video_251231
2026-03-05,0,23.151303066580716,0,0,54,0,0,0,0,0,24,0,CPC,ENABLED,81.54335719968178,50.0,0,0,0.11050741320563588,0,0,547132415651697,0,0,EUR,0,2983,5028,0,6133,0,1,0,1.8825,0,31972,1,0,0,0.46044755502348284,2.5720725797362785,0,0,0,0,1,0,4948,0.0,45.18,0,45.18,0,21718,54,0,,24,41,5336,0,12_11_01_03_A_iPhone All_SD_NTB
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,10.0,0,0,,0,0,346655489542613,0,0,EUR,0,0,0,0,0,0,0,0,,0,99082,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S24 Ultra_device targeting_240122
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,15.0,0,0,,0,0,503483720514010,0,0,EUR,0,0,0,0,0,0,0,0,,0,27913,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_A_Pixel 10 Pro XL_SD_Competitor Targeting_250822
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,20.0,0,0,,0,0,395892497853418,0,0,EUR,0,0,0,0,0,0,0,0,,0,172672,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 10 Pro/10_SD_Competitor Targeting_250822
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,30.0,0,0,,0,0,529678866877902,0,0,EUR,0,0,0,0,0,0,0,0,,0,24592,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro_SD_AMC
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,70.0,0,0,,0,0,436540973639646,0,0,EUR,0,0,0,0,0,0,0,0,,0,30686,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro Max_SD_AMC
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,40.0,0,0,,0,0,537234128262702,0,0,EUR,0,0,0,0,0,0,0,0,,0,337613,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro_SD_Category
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,ARCHIVED,,30.0,0,0,,0,0,527659191025623,0,0,EUR,0,0,0,0,0,0,0,0,,0,18,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_13_02_23_Galaxy Tab S11_RAP_UHP GR_B0FFJWP1Q7_B0FFJGD1S9_chaeeun_250908
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,510827302336360,0,0,EUR,0,0,0,0,0,0,0,0,,0,310247,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro Max_SD_Category
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,20.0,0,0,,0,0,473009281391109,0,0,EUR,0,0,0,0,0,0,0,0,,0,103752,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 9/10 Series_Awareness_SD_250930
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,15.0,0,0,,0,0,359464292824345,0,0,EUR,0,0,0,0,0,0,0,0,,0,56649,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S23/S24/S25 Series_Awareness_SD_251001
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,50.0,0,0,,0,0,490587420079060,0,0,EUR,0,0,0,0,0,0,0,0,,0,57668,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17_SD_Event
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,50.0,0,0,,0,0,305201489303707,0,0,EUR,0,0,0,0,0,0,0,0,,0,80694,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 16_SD_Event
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,80.0,0,0,,0,0,331826307759906,0,0,EUR,0,0,0,0,0,0,0,0,,0,283545,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17_SD_Event_NEW
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,435116855882659,0,0,EUR,0,0,0,0,0,0,0,0,,0,6691,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_A_Common_ALL_25BFCM_SD
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,391851731010740,0,0,EUR,0,0,0,0,0,0,0,0,,0,234311,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_B_GalaxyA/SFE/ETC_EVENT_SD
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,70.0,0,0,,0,0,425492846853476,0,0,EUR,0,0,0,0,0,0,0,0,,0,134997,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 16_SD_Event_NEW
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,30.0,0,0,,0,0,353423211689563,0,0,EUR,0,0,0,0,0,0,0,0,,0,7813,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 9/10 Series_Awareness_SD Video_251231
2026-03-06,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,35.0,0,0,,0,0,539259492672172,0,0,EUR,0,0,0,0,0,0,0,0,,0,46318,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S24/S25 Series_Awareness_SD Video_251231
2026-03-06,0,22.988691437802906,0,0,68,0,0,0,0,0,25,0,CPC,ENABLED,124.15085500117125,50.0,0,0,0.1346257404415724,0,0,547132415651697,0,0,EUR,0,2448,4269,0,5022,0,0,0,1.9404,0,38455,0,0,0,0.0,2.5169545745361486,0,0,0,1,0,1,4034,0.005385029617662897,48.51,0,,0,18570,68,0,48.51,25,53,4368,0,12_11_01_03_A_iPhone All_SD_NTB
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,10.0,0,0,,0,0,346655489542613,0,0,EUR,0,0,0,0,0,0,0,0,,0,99082,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S24 Ultra_device targeting_240122
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,15.0,0,0,,0,0,503483720514010,0,0,EUR,0,0,0,0,0,0,0,0,,0,27376,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_A_Pixel 10 Pro XL_SD_Competitor Targeting_250822
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,20.0,0,0,,0,0,395892497853418,0,0,EUR,0,0,0,0,0,0,0,0,,0,171200,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 10 Pro/10_SD_Competitor Targeting_250822
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,30.0,0,0,,0,0,529678866877902,0,0,EUR,0,0,0,0,0,0,0,0,,0,24150,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro_SD_AMC
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,70.0,0,0,,0,0,436540973639646,0,0,EUR,0,0,0,0,0,0,0,0,,0,30439,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro Max_SD_AMC
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,40.0,0,0,,0,0,537234128262702,0,0,EUR,0,0,0,0,0,0,0,0,,0,336053,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro_SD_Category
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,ARCHIVED,,30.0,0,0,,0,0,527659191025623,0,0,EUR,0,0,0,0,0,0,0,0,,0,18,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_13_02_23_Galaxy Tab S11_RAP_UHP GR_B0FFJWP1Q7_B0FFJGD1S9_chaeeun_250908
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,510827302336360,0,0,EUR,0,0,0,0,0,0,0,0,,0,309241,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro Max_SD_Category
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,20.0,0,0,,0,0,473009281391109,0,0,EUR,0,0,0,0,0,0,0,0,,0,103752,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 9/10 Series_Awareness_SD_250930
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,15.0,0,0,,0,0,359464292824345,0,0,EUR,0,0,0,0,0,0,0,0,,0,56649,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S23/S24/S25 Series_Awareness_SD_251001
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,50.0,0,0,,0,0,490587420079060,0,0,EUR,0,0,0,0,0,0,0,0,,0,57668,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17_SD_Event
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,50.0,0,0,,0,0,305201489303707,0,0,EUR,0,0,0,0,0,0,0,0,,0,80694,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 16_SD_Event
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,80.0,0,0,,0,0,331826307759906,0,0,EUR,0,0,0,0,0,0,0,0,,0,283545,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17_SD_Event_NEW
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,435116855882659,0,0,EUR,0,0,0,0,0,0,0,0,,0,6691,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_A_Common_ALL_25BFCM_SD
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,391851731010740,0,0,EUR,0,0,0,0,0,0,0,0,,0,234311,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_B_GalaxyA/SFE/ETC_EVENT_SD
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,70.0,0,0,,0,0,425492846853476,0,0,EUR,0,0,0,0,0,0,0,0,,0,134997,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 16_SD_Event_NEW
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,30.0,0,0,,0,0,353423211689563,0,0,EUR,0,0,0,0,0,0,0,0,,0,7813,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 9/10 Series_Awareness_SD Video_251231
2026-03-07,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,35.0,0,0,,0,0,539259492672172,0,0,EUR,0,0,0,0,0,0,0,0,,0,46318,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S24/S25 Series_Awareness_SD Video_251231
2026-03-07,0,26.427041623987336,0,0,65,0,0,0,0,0,24,0,CPC,ENABLED,109.23185341789991,50.0,0,0,0.11174224788155322,0,0,547132415651697,0,0,EUR,0,5853,5676,0,7487,0,0,0,2.1308333333333334,0,45896,0,0,0,0.0,2.6104825675363657,0,0,0,1,10,1,6562,0.004655926995064718,51.14,0,,0,21478,65,0,51.14,24,62,6904,0,12_11_01_03_A_iPhone All_SD_NTB
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,10.0,0,0,,0,0,346655489542613,0,0,EUR,0,0,0,0,0,0,0,0,,0,99082,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S24 Ultra_device targeting_240122
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,15.0,0,0,,0,0,503483720514010,0,0,EUR,0,0,0,0,0,0,0,0,,0,26099,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_14_00_00_A_Pixel 10 Pro XL_SD_Competitor Targeting_250822
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,20.0,0,0,,0,0,395892497853418,0,0,EUR,0,0,0,0,0,0,0,0,,0,169948,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 10 Pro/10_SD_Competitor Targeting_250822
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,30.0,0,0,,0,0,529678866877902,0,0,EUR,0,0,0,0,0,0,0,0,,0,23742,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro_SD_AMC
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,70.0,0,0,,0,0,436540973639646,0,0,EUR,0,0,0,0,0,0,0,0,,0,30128,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro Max_SD_AMC
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,40.0,0,0,,0,0,537234128262702,0,0,EUR,0,0,0,0,0,0,0,0,,0,333889,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro_SD_Category
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,ARCHIVED,,30.0,0,0,,0,0,527659191025623,0,0,EUR,0,0,0,0,0,0,0,0,,0,5,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_13_02_23_Galaxy Tab S11_RAP_UHP GR_B0FFJWP1Q7_B0FFJGD1S9_chaeeun_250908
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,100.0,0,0,,0,0,510827302336360,0,0,EUR,0,0,0,0,0,0,0,0,,0,307845,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17 Pro Max_SD_Category
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,20.0,0,0,,0,0,473009281391109,0,0,EUR,0,0,0,0,0,0,0,0,,0,103752,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_09_A_Pixel 9/10 Series_Awareness_SD_250930
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,15.0,0,0,,0,0,359464292824345,0,0,EUR,0,0,0,0,0,0,0,0,,0,56649,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_23_A_Galaxy S23/S24/S25 Series_Awareness_SD_251001
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,50.0,0,0,,0,0,490587420079060,0,0,EUR,0,0,0,0,0,0,0,0,,0,57668,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17_SD_Event
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,VCPM,PAUSED,,50.0,0,0,,0,0,305201489303707,0,0,EUR,0,0,0,0,0,0,0,0,,0,80694,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 16_SD_Event
2026-03-08,0,0.0,0,0,0,0,0,0,0,0,0,0,CPC,PAUSED,,80.0,0,0,,0,0,331826307759906,0,0,EUR,0,0,0,0,0,0,0,0,,0,283545,0,0,0,,0.0,0,0,0,0,0,0,0,,0.0,0,,0,0,0,0,,0,0,0,0,12_11_01_03_A_iPhone 17_SD_Event_NEW
