date,newToBrandSalesClicks,viewabilityRate,purchasesClicks,detailPageViews,newToBrandSalesPercentage,unitsSold,sales,qualifiedBorrowsFromClicks,addToListFromClicks,costType,campaignStatus,viewClickThroughRate,campaignBudgetAmount,royaltyQualifiedBorrowsFromClicks,purchasesPromoted,newToBrandDetailPageViewRate,purchases,campaignId,newToBrandPurchasesPercentage,qualifiedBorrows,salesPromoted,campaignBudgetCurrencyCode,videoCompleteViews,salesClicks,videoFirstQuartileViews,newToBrandPurchasesRate,unitsSoldClicks,brandedSearches,video5SecondViews,topOfSearchImpressionShare,royaltyQualifiedBorrows,newToBrandECPDetailPageView,newToBrandPurchases,brandedSearchesClicks,addToList,newToBrandSales,newToBrandPurchasesClicks,campaignBudgetType,addToCartClicks,videoUnmutes,addToCart,videoThirdQuartileViews,addToCartRate,cost,newToBrandDetailPageViewsClicks,impressions,newToBrandUnitsSold,viewableImpressions,detailPageViewsClicks,eCPAddToCart,newToBrandDetailPageViews,clicks,videoMidpointViews,video5SecondViewRate,newToBrandUnitsSoldClicks,newToBrandUnitsSoldPercentage,campaignName
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,100.0,0,0,0.0,0,296201246399887,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17 Pro Max EZ Fit Glas.tR Slim (2P)_Video SPN_250909_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,376035943613246,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone Air EZ Fit Glas.tR Slim (2P)_Video SPN_250909_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,312605252132314,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_17 Pro/Pro Max Optik Pro Black (2P)_Video SPN_250909_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,50.0,0,0,0.0,0,403912626058031,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_14_00_00_B_Galaxy S25 FE_SB
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,5.0,0,0,0.0,0,417848694525987,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_06_03_DE_Apple Watch Ultra 3 Glas.tR EZ Fit _Video SPN_250909_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,100.0,0,0,0.0,0,550320295389613,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_14_00_00_A_Common_SelfieStick_SB
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,283218704651835,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_B_Galaxy S25 FE_SB_PT
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,15.0,0,0,0.0,0,308767843616999,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone Air Optik Pro Black (2P)_Video SPN_250909_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,30.0,0,0,0.0,0,389954512125474,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_19_03_AirTag_VT_TA2_TAO_B089DN4KVG_250918
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,352970495022519,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_B_Galaxy A17 5G_SB_PT
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,ARCHIVED,0.0,30.0,0,0,0.0,0,411155836014198,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_02_03_PBDD_iPad Air 13/11_B0CW2C6WDL_251002
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,ARCHIVED,0.0,30.0,0,0,0.0,0,400510721675961,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_19_03_PBDD_Magsafe W_TT _VAL S_SZ_B0CYHLK3SF_chaeeun_251002
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,100.0,0,0,0.0,0,401500724126431,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_08_01_Power ACC_SB_Subin_251005
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,60.0,0,0,0.0,0,507881324765161,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_02_18_PBDD Switch 2_RA_KD_SE_B0DMV31N3F_chaeeun_251002
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,15.0,0,0,0.0,0,421050471479578,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone Air EZ Fit Pro_Video SPN_251024_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,40.0,0,0,0.0,0,398782986960512,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_14_00_00_A_iPhone 17 Pro Max_SB_Video_NEW
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,365872455235495,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17/17 Pro EZ Fit Pro_Video SPN_251024_yeseo
2026-03-05,69.72,57.35,4,218,85.37,7,129.88,0,2,VCPM,ENABLED,1.39,80.0,0,3,48.98958971218616,7,336420664946952,85.71,0,50.4,EUR,0,69.72,0,23.08,4,69,0,26.52,0,2.79,6,18,3,110.88,4,DAILY_BUDGET,6,0,15,0,45.92774035517453,44.65,8,3266,6,1873,108,2.98,16,26,0,0.0,4,150.0,12_11_01_03_A_iPhone 16 Series_SB_Exact
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,30.0,0,0,0.0,0,506659807322409,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_15_03_Classic C1 TG_B0D6TDVX27_chaeeun_251024
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,356561844658629,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_23_DE_Galaxy S25 FE EZ Fit Pro _Headline SPN_251021_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,362853509761099,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17 Pro Max EZ Fit Pro_Video SPN_251024_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,FIXED_PRICE,ENABLED,0.0,1340.0,0,0,0.0,0,521634240305616,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,LIFETIME_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_03_A_iPhone 17 Series_SB_RSoV
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,FIXED_PRICE,ENABLED,0.0,5607.0,0,0,0.0,0,556276008277265,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,LIFETIME_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,"12_11_01_03_A_iPhone 16, 15, 14 Series_SB_RSoV"
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,50.0,0,0,0.0,0,334249680009807,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,13_14_00_00_Consideration(SB)_ITQ series_Jihye_251106
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,40.0,0,0,0.0,0,401578372149145,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_02_03_MacBook Pro 14_All_Top Deal_chaeeun_251114
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,ARCHIVED,0.0,40.0,0,0,0.0,0,296107517282911,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_19_03_AirTag_All_BFCM_chaeeun_251114
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,50.0,0,0,0.0,0,309905482996538,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_19_01_Karabiner Serie_All_BFCM_chaeeun_251114
2026-03-05,106.68,46.76,7,179,88.19,7,120.96,0,1,CPC,ENABLED,2.05,60.0,0,3,44.662795891022775,7,380652428513185,85.71,0,39.48,EUR,0,120.96,0,13.95,7,31,0,30.66,0,2.69,6,31,1,106.68,6,DAILY_BUDGET,13,0,13,0,29.030817329164805,53.87,20,4478,6,2094,179,4.14,20,43,0,0.0,6,85.71,12_11_13_01_A_Common_Lanyard_SB_AMC
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,40.0,0,0,0.0,0,297342718689182,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_21_01_Awareness(SB)_EF302MOQ_Subin_251118
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,FIXED_PRICE,ENABLED,0.0,631.0,0,0,0.0,0,439558339599630,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,LIFETIME_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_13_01_A_Common_All_25BFCM_SB_RsoV
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,FIXED_PRICE,ENABLED,0.0,896.0,0,0,0.0,0,510888378758529,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,LIFETIME_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_A_Galaxy S24/S25 Series_Rsov_251125
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,FIXED_PRICE,ENABLED,0.0,1022.0,0,0,0.0,0,539087830949352,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,LIFETIME_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Campaign: 12_14_00_00_Power(SB)_Reserve share of voice_Subin_251121
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,295927442407283,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_23_DE_2025 BFCM Galaxy S25 FE EZ Fit Pro (AMC)_SB Video_251115_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,50.0,0,0,0.0,0,523607647801931,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_A_Galaxy S24 Ultra_HLS_251122
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,330368167698042,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_09_DE_2025 BFCM Pixel 10 Series EZ Fit Line-Up (AMC)_SB Headline_251115_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,438070509984408,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_23_DE_2025 BFCM Galaxy S25 Series EZ Fit Line-Up (AMC)_SB Headline(New)_251115_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,20.0,0,0,0.0,0,520821022662308,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_09_A_Pixel 9a_HLS_251122
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,50.0,0,0,0.0,0,508156095648235,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_2025 BFCM iPhone 17 Series EZ Fit Line-Up (AMC)_SB Headline_251115_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,45.0,0,0,0.0,0,399740782032292,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_A_Galaxy S24_HLS_251122
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,25.0,0,0,0.0,0,397637258075589,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_09_A_Pixel 9 Pro/9_HLS_251122
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,10.0,0,0,0.0,0,494578395124626,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_2025 BFCM iPhone 17 Series Privacy Line-Up (AMC)_SB Headline_251115_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,50.0,0,0,0.0,0,309407922986498,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_03_A_iPhone 17 series_OAM_SBV
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,50.0,0,0,0.0,0,490835705932825,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_15_03_MagSafe Wallet All_chaeeun_251216
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,50.0,0,0,0.0,0,341861192606036,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_02_18_Switch 2 All_store_chaeeun_260106
2026-03-05,21.0,27.2,1,72,100.0,1,21.0,0,1,CPC,ENABLED,3.25,60.0,0,0,39.92015968063872,1,474489145131805,100.0,0,0.0,EUR,0,21.0,0,3.23,1,6,0,71.0,0,2.87,1,6,1,21.0,1,DAILY_BUDGET,8,0,8,0,22.811519817507843,40.12,14,3507,1,954,72,5.01,14,31,0,0.0,1,100.0,12_11_13_01_A_Common_SelfieStick_SB_HLS_2026
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,535312472781723,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17 Pro AlignMaster S_SB Video_260112_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,522138636827615,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_26_DE_Xiaomi 15T Pro/15T_SB Headline_260109_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,544736678484293,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17 Pro Max AlignMaster S_SB Video_260112_yeseo
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,50.0,0,0,0.0,0,554816658266907,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_19_03_AirTag_SB_chaeeun_260130
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,500766219890114,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_07_03_DE_Apple AirTag AirSkin Shield Clear Matte (B4)_SB Headline_260127_yeseo
2026-03-05,17.64,71.11,6,253,17.69,6,99.72,0,5,FIXED_PRICE,ENABLED,3.78,768.0,0,2,0.0,6,396021333904196,16.67,0,38.64,EUR,0,99.72,0,4.0,6,72,0,100.0,0,0.0,1,72,5,17.64,1,LIFETIME_BUDGET,16,0,16,0,171.8582169709989,0.0,0,931,1,662,253,0.0,0,25,0,0.0,1,16.67,12_11_01_03_A_iPhone 17 Series_SB_RSoV_260210
2026-03-05,0.0,70.19,3,38,0.0,3,78.26,0,0,FIXED_PRICE,ENABLED,2.15,2532.0,0,0,75.47169811320755,3,418373609604234,0.0,0,0.0,EUR,0,78.26,0,0.0,3,7,0,100.0,0,0.0,0,7,0,0.0,0,LIFETIME_BUDGET,2,0,2,0,75.47169811320755,0.0,2,265,0,186,38,0.0,2,4,0,0.0,0,0.0,12_11_01_03_A_iPhone 16/15 Series_SB_RSoV_260210
2026-03-05,80.6,27.4,5,180,100.0,5,80.6,0,3,CPC,ENABLED,0.77,40.0,0,5,5.118755118755119,5,366259355571648,100.0,0,80.6,EUR,0,80.6,0,12.2,5,26,0,44.57,0,8.05,5,26,3,80.6,5,DAILY_BUDGET,20,0,20,0,10.237510237510238,80.48,10,19536,5,5353,180,4.02,10,41,0,0.0,5,100.0,12_11_01_09_A_Pixel 10a_SB_image_260219
2026-03-05,12.6,24.4,1,57,100.0,1,12.6,0,0,CPC,PAUSED,4.4,40.0,0,0,26.80965147453083,1,465399708907289,100.0,0,0.0,EUR,26,12.6,82,25.0,1,0,81,40.85,0,14.49,1,0,0,12.6,1,DAILY_BUDGET,6,0,6,35,160.85790884718497,14.49,1,373,1,91,57,2.42,1,4,53,21.72,1,100.0,12_11_01_09_A_Pixel 10a_Video_260219
2026-03-05,0.0,66.67,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,459939484621158,0.0,0,0.0,EUR,1,0.0,4,0.0,0,0,4,4.88,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,1,0.0,0.0,0,6,0,4,0,0.0,0,0,1,66.67,0,0.0,12_15_04_09_DE_Pixel 10a EZ Fit Pro_SB Video(Translate Ver.)_260218_yeseo
2026-03-05,92.38,26.19,7,233,74.32,7,124.3,0,2,CPC,ENABLED,1.23,35.0,0,5,5.214670606640014,7,492028446622133,71.43,0,86.5,EUR,0,124.3,0,13.51,7,84,0,4.47,0,8.62,5,84,2,92.38,5,DAILY_BUDGET,26,0,26,0,22.596905962106728,51.69,6,11506,5,3013,233,1.99,6,37,0,0.0,5,71.43,12_11_01_23_A_Galaxy S26 Plus_SB_image
2026-03-05,513.99,30.21,39,1172,67.87,39,757.37,0,16,CPC,ENABLED,2.04,70.0,0,24,16.668210019446246,39,378613130567765,66.67,0,444.16,EUR,0,757.37,0,19.55,39,189,0,13.1,0,4.68,26,189,16,513.99,26,DAILY_BUDGET,104,0,104,0,48.15260672284471,168.56,36,21598,26,6525,1172,1.62,36,133,0,0.0,26,66.67,12_11_01_23_A_Galaxy S26_SB_image_MainKeyword
2026-03-05,0.0,43.69,2,259,0.0,2,39.98,0,7,CPC,ENABLED,3.42,50.0,0,1,22.123893805309734,2,451670035029156,0.0,0,25.2,EUR,0,39.98,0,0.0,2,81,0,38.81,0,7.99,0,81,7,0.0,0,DAILY_BUDGET,18,0,18,0,99.5575221238938,31.95,4,1808,0,790,259,1.77,4,27,0,0.0,0,0.0,12_13_15_01_Samsung Wallet_SB_AMC_chaeeun_260226
2026-03-05,0.0,34.85,0,70,0.0,0,0.0,0,0,CPC,ENABLED,2.48,80.0,0,0,41.002277904328025,0,291349384295039,0.0,0,0.0,EUR,0,0.0,0,0.0,0,17,0,8.99,0,4.81,0,17,0,0.0,0,DAILY_BUDGET,3,0,3,0,13.66742596810934,43.28,9,2195,0,765,70,14.43,9,19,0,0.0,0,0.0,12_11_01_03_A_iPhone 17e_SB_Image
2026-03-05,234.86,22.34,18,441,61.5,19,381.87,0,8,CPC,ENABLED,6.02,60.0,0,18,22.413149047441166,18,455801638561847,61.11,0,381.87,EUR,96,381.87,400,30.56,19,105,543,17.57,0,5.95,11,105,8,234.86,11,DAILY_BUDGET,40,0,40,129,149.42099364960777,35.71,6,2677,12,598,441,0.89,6,36,204,20.28,12,63.16,12_11_01_23_A_Galaxy S26 Ultra_SB_Video_Broad_Brand
2026-03-05,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,80.0,0,0,0.0,0,506238965605461,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_A_Galaxy S26 Ultra_SB_Video_Broad
